process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHbox_at_1,yield_cHbox_at_0p3,cHbox_95CL_LL,cHbox_95CL_UL,yield_cHbox_95CL_LL,yield_cHbox_95CL_UL,comb_cHbox_95CL_LL,comb_cHbox_95CL_UL,comb_yield_cHbox_95CL_LL,comb_yield_cHbox_95CL_UL,all_comb_cHbox_95CL_LL,all_comb_cHbox_95CL_UL,all_comb_yield_cHbox_95CL_LL,all_comb_yield_cHbox_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHbox,sm_lin_quad_cHbox,quad_cHbox,lin_cHbox,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-100.0,101.0,20.90341973675726,22.873056268991593,-77.0,75.0,13.281596608841266,13.89703165856662,-52.0,46.0,13.281596608841266,13.89703165856662,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-100.0,101.0,15.429744198786153,16.649433460178678,-77.0,75.0,9.521137045681352,9.76982836302596,-52.0,46.0,9.521137045681352,9.76982836302596,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-100.0,101.0,9.685355433217747,10.323349278396616,-77.0,75.0,5.919507674714593,5.974389703660079,-52.0,46.0,5.919507674714593,5.974389703660079,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-100.0,101.0,5.966900678934052,6.325314247054926,-77.0,75.0,3.6635143525764198,3.6734284409616986,-52.0,46.0,3.6635143525764198,3.6734284409616986,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-100.0,101.0,3.9183768922402207,4.129527744094828,-77.0,75.0,2.3771622819219513,2.362483021702916,-52.0,46.0,2.3771622819219513,2.362483021702916,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-100.0,101.0,5.977564242342214,6.25408564225858,-77.0,75.0,3.6015803389375045,3.542523658269486,-52.0,46.0,3.6015803389375045,3.542523658269486,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,0.0,0.0,0.0,0.0,14.67182228407206,14.737433752298138,14.689606797473173,-83.0,77.0,72.27044903613046,72.6406729298413,-69.0,64.0,53.81995351083794,55.33035593140238,-52.0,46.0,53.81995351083794,55.33035593140238,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,14.737433752298138,0.009042509841483477,0.056568958384593415,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,0.0,0.0,0.0,0.0,4.744427569316601,4.762005444708793,4.748879076666726,-90.0,86.0,35.21477421781447,34.86451535622487,-69.0,64.0,22.43422532051916,21.64903273105448,-52.0,46.0,22.43422532051916,21.64903273105448,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,4.762005444708793,0.003913596512062897,0.01366427888012911,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.6495027184496445,0.6481530772002495,-100.0,101.0,6.4059089478168385,6.7580249891490185,-69.0,64.0,3.364304248855919,3.128503836681242,-52.0,46.0,3.364304248855919,3.128503836681242,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.6495027184496445,0.0005874594218399863,0.0011643616793151068,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.12170269532322948,0.1214022020451055,-100.0,101.0,1.691668995750845,1.7683502851751418,-69.0,64.0,0.8642100325189435,0.7878621495883733,-52.0,46.0,0.8642100325189435,0.7878621495883733,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.12170269532322948,0.0001592571974867271,0.00022224175487295383,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,0.0,0.0,0.0,0.0,14.67182228407206,14.737433752298138,14.689606797473173,-83.0,77.0,72.27044903613046,72.6406729298413,-69.0,64.0,53.81995351083794,55.33035593140238,-52.0,46.0,53.81995351083794,55.33035593140238,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,14.737433752298138,0.009042509841483477,0.056568958384593415,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,0.0,0.0,0.0,0.0,4.744427569316601,4.762005444708793,4.748879076666726,-90.0,86.0,35.21477421781447,34.86451535622487,-69.0,64.0,22.43422532051916,21.64903273105448,-52.0,46.0,22.43422532051916,21.64903273105448,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,4.762005444708793,0.003913596512062897,0.01366427888012911,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.6495027184496445,0.6481530772002495,-100.0,101.0,6.4059089478168385,6.7580249891490185,-69.0,64.0,3.364304248855919,3.128503836681242,-52.0,46.0,3.364304248855919,3.128503836681242,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.6495027184496445,0.0005874594218399863,0.0011643616793151068,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
